feedback_id,event_id,user_id,thumbs,reason_tag,free_text,created_at
fb_b6c859c5c2ab40ff,ev_388818a7f9cd458f,u_00404,1,,,2026-02-24T15:26:07.037706+00:00
fb_7b159943488b4f97,ev_94fd27dcbc0b413a,u_00193,1,,,2026-03-27T23:54:42.398422+00:00
fb_bdba1535f6eb4e72,ev_7a68d3b4ce2b4d83,u_00190,1,,,2026-02-20T10:49:42.789260+00:00
fb_943db08caaa64005,ev_881847f41038480c,u_00655,-1,,,2026-03-15T08:06:00.687166+00:00
fb_63691e909d664675,ev_66e427b3a26042ba,u_00378,1,,,2026-02-09T20:16:16.393404+00:00
fb_1fa331618efe456a,ev_a015ee3f0d0c4a53_orphan,u_00546,-1,other,,2026-04-14T00:00:00+00:00
fb_2c99ae6201704ce7,ev_e6a80db709154709,u_00540,1,,,2026-03-26T03:59:28.756927+00:00
fb_e658f7521c764bda,ev_5d00396be28043e8,u_00628,1,,,2026-03-02T21:43:23.312025+00:00
fb_8c5e1610b2174afb,ev_3aada9ffa97f406e,u_00161,1,,,2026-02-20T10:52:08.894344+00:00
fb_9101d857fb594ec5,ev_186d0e805a40420a,u_00315,-1,wrong_answer,,2026-03-01T22:30:05.142531+00:00
fb_fa5509cf40ba49fd,ev_7f31ec8987644395,u_00157,-1,incomplete,,2026-03-07T22:22:59.810180+00:00
fb_c41a7181796840f6,ev_689d7ee852a64c06,u_00169,1,,,2026-02-27T07:06:42.601868+00:00
fb_c7e3b1addc684d8a,ev_9e83ef468eee4f24,u_00269,1,,,2026-02-07T18:19:04.545776+00:00
fb_a0b2ec33395d428e,ev_b14f79fbd4d74a3b,u_00105,1,,,2026-03-27T23:01:44.816076+00:00
fb_da280ba7da4f4a59,ev_fabf15e9ddca400f,u_00644,1,,,2026-03-25T02:15:37.357573+00:00
fb_5f0509e19310429b,ev_50199f254cde457e,u_00684,1,,,2026-03-25T05:04:52.547395+00:00
fb_1a64532903db40b9,ev_8c84caab4eea485a_orphan,u_00125,1,,,2026-03-08T00:00:00+00:00
fb_bbccb0213b764799,ev_bc38fc8191fe4ab1,u_00431,1,,,2026-02-05T05:29:46.247532+00:00
fb_d12e513a9c5f42bc,ev_47fc826e2a524d9d,u_00321,-1,incomplete,,2026-03-28T17:42:30.667685+00:00
fb_52999652fc7c4ec4,ev_b84a459054034d8d,u_00107,1,,,2026-03-29T23:45:33.462029+00:00
fb_c6282f29586d4fff,ev_74e438e76da04cd0,u_00113,1,,,2026-02-18T02:52:45.825732+00:00
fb_7a7ba827ffcb476a,ev_523290125df44138,u_00041,1,,,2026-03-09T02:51:04.591999+00:00
fb_72460a63ba0246f5,ev_84bfd6a26583494f,u_00444,1,,,2026-03-09T04:55:07.050706+00:00
fb_e926a1a818264537,ev_3a9f94dad47448e8,u_00548,1,,,2026-02-09T08:34:23.538642+00:00
fb_93a73003167d4e59,ev_9c83a15767ab4ba8,u_00650,1,,,2026-02-24T14:57:48.947391+00:00
fb_cff909dba0394913,ev_213496d101b54eea,u_00391,-1,wrong_answer,,2026-03-11T03:43:06.137916+00:00
fb_51011adce72f4e63,ev_e9b39e3d3ae440fd,u_00144,-1,incomplete,,2026-03-13T22:33:42.243087+00:00
fb_448aca95ccba4c6c,ev_02796b7e45a94482,u_00104,1,,,2026-02-14T07:25:05.353105+00:00
fb_380d4576389741d8,ev_e540c020310c4630,u_00163,-1,hallucination,,2026-04-04T04:54:35.830308+00:00
fb_8006022ddfd8406a,ev_11d53f3f19cd4514,u_00297,1,,,2026-04-08T04:12:08.944965+00:00
fb_6b3f433d690a491d,ev_da283b7a96c244e9,u_00602,1,,,2026-02-06T19:26:48.624875+00:00
fb_912cb6bb17be46dc,ev_3f22e1bbf85b4045,u_00093,-1,wrong_answer,,2026-02-28T22:12:22.788974+00:00
fb_98208da717e24ad2,ev_4668815e0d724dc7,u_00105,1,,,2026-03-21T14:33:00.400334+00:00
fb_92519361839341ee,ev_0f7670d5c55345f9,u_00658,1,,,2026-02-13T10:58:06.344957+00:00
fb_2b98c7fb26624a4f,ev_7f25300b956541ce,u_00390,1,,,2026-03-28T23:03:09.779168+00:00
fb_5c1703120f15446e,ev_99cb23ebab0f478f,u_00647,1,,,2026-02-24T00:27:24.443121+00:00
fb_830c68bcdf6d48bb,ev_ed9543cc39ea4afa,u_00141,1,,,2026-03-10T11:10:49.814852+00:00
fb_2842eec9d4964ab5,ev_acb9327be6d04454,u_00532,-1,hallucination,,2026-03-18T05:54:41.095155+00:00
fb_f9da73a8b33649e6,ev_d1cb45d27d144176,u_00025,1,,,2026-03-03T01:49:28.353347+00:00
fb_d85021e415b441bc,ev_01564299d9e0432a,u_00465,1,,,2026-03-04T17:55:46.585449+00:00
fb_c33029059b3946bd,ev_5dd369a8f76742bc,u_00276,-1,incomplete,,2026-03-09T11:05:22.524601+00:00
fb_5359f38f5f444783,ev_93cca1e4cb3748ac,u_00034,-1,slow,,2026-04-04T01:31:36.395214+00:00
fb_37e3f05c55204046,ev_1755a3b61b5540a9,u_00233,1,,,2026-03-18T16:34:31.406198+00:00
fb_1a6add06ee4b4749,ev_a07ceb81fa564ba7,u_00326,-1,slow,,2026-03-28T02:39:13.888898+00:00
fb_f7eae11e331c409f,ev_4e92fc28275a46fe,u_00345,1,,,2026-02-09T20:11:17.113702+00:00
fb_8599ae37e5674015,ev_1185ca1bfa1c425c,u_00155,1,,saved me 30 minutes,2026-02-27T12:30:12.447695+00:00
fb_db0b76fee8774035,ev_bab87e1353fb453d,u_00648,1,,,2026-03-13T18:42:13.773449+00:00
fb_c5fb2729fde94475,ev_5535cc823653416f,u_00559,1,,,2026-02-18T07:08:04.147178+00:00
fb_f24cf10321e44fb3,ev_7b80d5ea7006436e,u_00180,-1,incomplete,,2026-02-21T19:07:58.443685+00:00
fb_f3dbeea905404a69,ev_668391e1156547bf,u_00367,1,,,2026-03-15T08:57:27.314444+00:00
fb_69d97f7a70a240b5,ev_735fd200749141c0,u_00668,1,,,2026-03-08T05:32:59.771336+00:00
fb_c6a0a7c73a52419e,ev_cd85641889e14c5e,u_00271,-1,wrong_answer,,2026-04-01T14:53:26.797465+00:00
fb_686e87b0f4ef481a,ev_5f94e6fd41eb4fd0,u_00266,1,,,2026-03-15T10:29:45.102058+00:00
fb_299ffae3dc544d34,ev_289a72d3f53a466e,u_00488,1,,,2026-02-21T01:57:15.407527+00:00
fb_5ef31732cbaa4014,ev_5d20ae88e92a46a5,u_00068,1,,,2026-03-14T03:39:02.723152+00:00
fb_39c888139dd94bfa,ev_5fbdec1643624900,u_00117,-1,slow,,2026-02-15T02:54:29.675210+00:00
fb_e64a7f3506cb4ebf,ev_854aaa77bb3642fa,u_00562,1,,,2026-02-11T01:37:37.250159+00:00
fb_bc322e49ec674683,ev_9212f65a0e6a4e20,u_00067,1,,,2026-03-22T18:22:03.067497+00:00
fb_a5a3e2f1bfe54ce2,ev_f3523168166e4070,u_00277,1,,,2026-03-22T19:24:08.939163+00:00
fb_d1e525cab3d74070,ev_28a72d8b54654130,u_00127,1,,,2026-02-04T14:38:59.791819+00:00
fb_cdee32f21c834248,ev_d99a95aee98f45ed,u_00108,1,,,2026-03-20T09:02:35.071708+00:00
fb_e39c4c6935d3426d,ev_e92877e594c24472,u_00444,-1,,answer was wrong,2026-02-20T14:18:00.926645+00:00
fb_d0d4d1242c624ccf,ev_8ce33713f1cf44e2,u_00304,-1,wrong_answer,,2026-03-26T09:56:15.980838+00:00
fb_aac2a7fdf63644db,ev_47de59169ace401d,u_00650,1,,saved me 30 minutes,2026-02-27T05:26:59.939613+00:00
fb_2807753207604d47,ev_e8c0cfc5b4a94143,u_00281,1,,,2026-03-19T18:34:00.133038+00:00
fb_f5a705d6c1a541c7,ev_cf4611571a7741f8,u_00640,1,,,2026-02-28T08:03:16.018497+00:00
fb_e699dc5aa8994749,ev_c64b3e78af5f4bef,u_00620,1,,,2026-02-20T03:40:33.140467+00:00
fb_6cb13cda150d4ea0,ev_a4ea64d016a0458b,u_00264,-1,,,2026-02-24T05:58:12.457960+00:00
fb_336a8b7488804220,ev_8cf53bca8d004bfd,u_00510,1,,,2026-02-27T09:18:49.704207+00:00
fb_b3465c789622452c,ev_40c1caccc28e4aca,u_00184,1,,,2026-03-30T07:42:55.563858+00:00
fb_cd8db393d9f741a4,ev_bcbf18e3f1d34c2c,u_00625,1,,,2026-02-17T21:25:25.113729+00:00
fb_a1dfb0c19ed04f88,ev_19c03be3f35046e9,u_00556,1,,,2026-02-20T16:22:52.720479+00:00
fb_09911810b05f4a45,ev_eeb07ffe77984daa,u_00245,-1,,,2026-02-27T01:53:35.018744+00:00
fb_2417c1877d894a93,ev_3b4f579fe2e34071,u_00620,-1,wrong_answer,,2026-02-03T09:08:06.776963+00:00
fb_7677120fc0004208,ev_3d402d54f4d44547,u_00174,1,,,2026-02-15T17:40:30.487927+00:00
fb_1f893d14564a48b3,ev_b45d98a099ea4a67,u_00462,-1,wrong_answer,,2026-03-06T10:51:06.522799+00:00
fb_2f116138b98e469e,ev_31c8e7e874d64d33,u_00466,1,,,2026-02-07T17:33:55.915961+00:00
fb_b622a5c7f61243da,ev_87db9f2855dd4660,u_00140,1,,good citations,2026-03-17T15:23:54.670147+00:00
fb_003dcdaea52c4556,ev_39a34cc50c494123,u_00096,1,,,2026-03-04T13:27:09.594701+00:00
fb_63ccfce636754bb5,ev_2f6c4ba261a242e6,u_00463,1,,,2026-02-16T22:01:43.661464+00:00
fb_cd2f99fed6a54708,ev_eabd5ab3d5034ee7,u_00329,1,,,2026-02-15T20:17:22.291231+00:00
fb_3d6130287d24434d,ev_96f1b637fc2342c5,u_00555,1,,,2026-02-21T10:13:12.297898+00:00
fb_df35b78e72d444b3,ev_c4d7cf320f2b4579,u_00042,1,,,2026-02-19T19:56:49.631146+00:00
fb_a584765b0e5c4d85,ev_01ffdcc243b94ff9,u_00174,-1,slow,,2026-03-09T17:26:27.895484+00:00
fb_12f4691d64984314,ev_d4ca1c4c03384ef1,u_00027,1,,saved me 30 minutes,2026-03-22T16:47:14.333750+00:00
fb_75373930f2db4893,ev_dc300aed596b41d4,u_00239,1,,,2026-02-12T11:25:57.607780+00:00
fb_3f8969755c5e4f76,ev_72bce8ede0824cac,u_00361,1,,,2026-03-05T12:31:35.873392+00:00
fb_09a4442846434f3c,ev_c705a224472b40af,u_00033,1,,,2026-02-16T05:10:24.156341+00:00
fb_e65a8c4c434040a5,ev_91590a2da57d47c0,u_00422,1,,,2026-03-26T10:41:46.460953+00:00
fb_ced3912e1ae94e9a,ev_64fac02f59da43ef,u_00571,-1,wrong_answer,,2026-03-08T01:45:12.365632+00:00
fb_bd1016251334463f,ev_17406fea37a74839,u_00504,-1,hallucination,,2026-03-01T22:39:27.137841+00:00
fb_38a2671b4e68423c,ev_25b0bf4ff8c04816,u_00333,1,,,2026-02-22T06:08:30.601023+00:00
fb_0920c51d4b8147cb,ev_d561b32d12044639_orphan,u_00614,-1,other,,2026-04-09T00:00:00+00:00
fb_38f94fcabdf546e1,ev_9d9874e942764568,u_00400,1,,perfect!,2026-02-09T15:51:07.358565+00:00
fb_45351887eb484fff,ev_960a41e762704361_orphan,u_00048,-1,other,,2026-03-08T00:00:00+00:00
fb_c1a5500219e94793,ev_0ae9872091334f60,u_00295,-1,wrong_answer,,2026-03-14T12:57:49.689601+00:00
fb_ee25d30d0bd84bec,ev_91ff6b35975d4d9d,u_00097,1,,,2026-03-07T03:26:04.442052+00:00
fb_d7c2d6fef31f4423,ev_7c20a11d6d7a48c2,u_00617,-1,,,2026-02-25T08:02:11.377556+00:00
fb_bad4dd17010c44c1,ev_2f8c02dc286745ad,u_00577,1,,,2026-03-09T09:57:31.316005+00:00
fb_658d71fcd2064730,ev_5e0e7cd82a70436b,u_00172,1,,,2026-02-20T04:48:13.076248+00:00
fb_2e4a0e650cc64128,ev_2c22d5b3ace74baf,u_00398,1,,,2026-02-18T15:29:46.397431+00:00
fb_24a0133c23d044eb,ev_53c3ff657d104831,u_00036,1,,,2026-02-27T04:31:39.426940+00:00
fb_2a535be99c0d4fc5,ev_fcbeb09d47b846f7,u_00164,1,,,2026-03-10T02:02:20.391008+00:00
fb_835d2138087648c0,ev_f228a8d41723499d,u_00552,-1,incomplete,,2026-03-19T07:12:10.656031+00:00
fb_37447a9bdaed44fc,ev_4d543127a9784083,u_00367,1,,,2026-02-22T22:04:41.655933+00:00
fb_62f315079ae94478,ev_f5b5d9a501094264,u_00644,1,,,2026-02-15T20:23:11.788389+00:00
fb_4bee9b6ea39d44f5,ev_ea1f738d24b34d64,u_00274,1,,,2026-02-02T18:03:53.218987+00:00
fb_b607961a7d9c4a04,ev_0b2174fe4c754f2e,u_00412,1,,,2026-03-04T05:09:29.134358+00:00
fb_298a0cbea1784d94,ev_883612af4cd941fc,u_00296,1,,,2026-03-18T07:24:13.990593+00:00
fb_3e41979810184653,ev_bf9c93dc121749a5,u_00577,1,,,2026-02-09T21:53:51.233149+00:00
fb_608400e6f48d46d6,ev_e4bacb7257634a8e,u_00295,1,,,2026-02-25T20:59:18.397847+00:00
fb_c881c3d8c8944ac8,ev_0bfb2040807f411c,u_00282,1,,,2026-04-13T13:02:54.083066+00:00
fb_9d2fdde4baac4a18,ev_e69a5d11729443a6,u_00627,-1,incomplete,,2026-03-08T10:43:23.088956+00:00
fb_a9940952124f433f,ev_5afae8da068441cb,u_00435,-1,,,2026-02-05T11:57:38.026729+00:00
fb_0e59cd1951564ead,ev_da78266f77d84418,u_00394,1,,,2026-03-21T01:55:15.534413+00:00
fb_728c3fb8323d45b9,ev_f920ecf31d474693,u_00333,1,,,2026-03-01T16:26:32.195174+00:00
fb_0cb4bffb18994bb5,ev_8ff8017a91c74a55,u_00154,-1,hallucination,,2026-03-08T07:27:18.536903+00:00
fb_40aed803e0bf430c,ev_e0810800d0764944,u_00059,1,,,2026-03-13T09:50:03.104024+00:00
fb_5760749cc6274ec9,ev_db9c8b263df84c68,u_00323,-1,,,2026-03-22T15:57:29.440809+00:00
fb_e1b49728850f4751,ev_15e3da0937be4c00,u_00098,1,,,2026-03-07T00:33:06.952800+00:00
fb_937fe39af5b743c9,ev_faff5c253d4a494b,u_00154,1,,perfect!,2026-02-28T14:48:09.773963+00:00
fb_a40ca017ae7c4091,ev_e66f221119a04f74_orphan,u_00005,-1,other,,2026-02-27T00:00:00+00:00
fb_f03b101a58bd4705,ev_34139650d8654306,u_00408,-1,hallucination,,2026-03-26T11:17:45.422371+00:00
fb_5dd5d110908a4037,ev_541f5bc1c7a64181,u_00190,-1,wrong_answer,,2026-03-29T00:28:20.671422+00:00
fb_70ab43ca49454435,ev_6844162d21b5476f,u_00167,1,,,2026-02-19T12:04:47.979543+00:00
fb_9461f48a767f4c33,ev_f9f37731179f45a1,u_00483,1,,,2026-02-22T15:24:20.264012+00:00
fb_32c3ed16fd4f4c10,ev_0d3bc63179b042b9,u_00434,1,,,2026-03-13T17:37:40.326990+00:00
fb_cfaa6d5cdbfd4ab9,ev_1439cd7451704b8e,u_00234,-1,hallucination,,2026-03-16T03:35:14.793680+00:00
fb_a0ce2cbdafd8451e,ev_a2f187246554434f,u_00185,1,,,2026-02-20T14:41:30.621797+00:00
fb_baa9dcfbecfa48cc,ev_1951717586374173_orphan,u_00465,1,,,2026-04-02T00:00:00+00:00
fb_884c07a185f44481,ev_138a1d4996614cb2,u_00238,1,,,2026-03-19T00:47:22.627967+00:00
fb_0d98f7e0152a4336,ev_7ea85cb46cdc4ef3,u_00407,1,,,2026-03-21T20:57:24.487025+00:00
fb_c1f4173e19ce4908,ev_e71e4950bcbf4036,u_00337,1,,,2026-03-26T14:02:22.500238+00:00
fb_ded72b6587ee407b,ev_1838dcbb01544e9a,u_00575,1,,,2026-02-25T16:56:18.394248+00:00
fb_061242b141974844,ev_cd20705412524a94,u_00541,1,,,2026-03-11T08:49:25.167309+00:00
fb_690ac4303b6442b6,ev_911dc65eae134e57,u_00104,-1,,,2026-02-20T20:11:24.016714+00:00
fb_ae2cb39392a54048,ev_3f304e84e6eb490a_orphan,u_00462,1,,,2026-04-13T00:00:00+00:00
fb_ccab8fc6179c4a31,ev_c79ccab50d2342c2,u_00028,-1,wrong_answer,,2026-03-02T11:08:00.119663+00:00
fb_e81360a6782d4e02,ev_96b0dc45de604115,u_00161,1,,,2026-02-18T07:44:04.262325+00:00
fb_49ff04656a6b47a9,ev_b9f6cfe14c1348d0,u_00165,1,,,2026-02-18T18:57:44.311864+00:00
fb_f4e6c6da9b504db0,ev_a6203ce28f034b5d,u_00127,1,,,2026-03-11T05:28:23.906056+00:00
fb_8f709b74e9d14cba,ev_3f40f03f35064629,u_00198,1,,,2026-02-11T21:20:36.054538+00:00
fb_f69d2e5911d44323,ev_8c9cc6a0339a456a,u_00054,1,,,2026-02-18T04:35:11.067615+00:00
fb_716257969bab477a,ev_c17ff56e134f4abc,u_00231,1,,good citations,2026-03-05T14:16:30.054028+00:00
fb_4d9e991b130446ba,ev_1c09bcf1a7b8489c,u_00427,1,,,2026-02-22T14:24:24.287623+00:00
fb_2950a11efe5d4d11,ev_b734b5bdc4644a8d,u_00095,1,,,2026-02-24T11:31:37.320210+00:00
fb_6b4a32eb9f714c39,ev_a9f7364f01f9447a_orphan,u_00297,1,,,2026-03-29T00:00:00+00:00
fb_8295916f62114bb2,ev_47087d7576e1418e,u_00580,1,,,2026-03-15T15:50:24.911913+00:00
fb_bf2d6a2b079f4426,ev_6b988f36974c41b6_orphan,u_00204,1,,,2026-03-22T00:00:00+00:00
fb_da89f6a516df421e,ev_ba09346e3f4f447e,u_00267,1,,,2026-03-15T03:18:02.413305+00:00
fb_c24939490ada4ea4,ev_df30f49398304c91,u_00307,-1,incomplete,,2026-03-16T15:30:39.632187+00:00
fb_e0707afa11f648ef,ev_e4e98729572e46a6,u_00575,1,,,2026-03-19T14:48:57.511661+00:00
fb_e7e317f187c541fc,ev_a5adc6d929c744c4,u_00070,1,,,2026-02-19T14:09:54.175440+00:00
fb_7fac473f34e94d7f,ev_59dfd4778d0f4076,u_00640,-1,wrong_answer,,2026-02-21T01:43:48.702216+00:00
fb_711e41a3ed85486f,ev_f452f48602bd4948,u_00103,-1,incomplete,,2026-03-25T16:22:17.915303+00:00
fb_d125cb9370d94035,ev_af48787c850a45bd,u_00532,1,,,2026-02-16T12:06:06.318746+00:00
fb_5c05f2db8ef5491c,ev_a2cdaa460e044cd9,u_00468,-1,incomplete,,2026-03-02T17:28:54.205751+00:00
fb_8cd6811ef7e44906,ev_0de6218827444628,u_00032,1,,,2026-03-28T12:28:08.861708+00:00
fb_1ee15e1856a24083,ev_f6ed7be28e2a4757,u_00324,1,,,2026-02-09T12:00:05.976058+00:00
fb_9ae20b7d3ed947df,ev_dd8244d0f0a84960,u_00082,1,,,2026-02-06T16:37:29.375965+00:00
fb_fae846925dee4464,ev_41474a2b726f4af3,u_00098,-1,other,,2026-03-20T00:25:53.440404+00:00
fb_79cd5e145d2d4879,ev_68816b44f460430a,u_00335,-1,wrong_answer,,2026-03-04T13:23:17.461892+00:00
fb_3f17c546f7e54fa8,ev_a1a3ca17100d445a,u_00553,1,,,2026-03-06T08:15:45.513243+00:00
fb_ffc7a16c8aeb4ec9,ev_f0f61c7e81b5418e,u_00124,1,,,2026-03-31T08:21:43.294161+00:00
fb_4ca0ce6bbc2a4773,ev_d7970e4d567447d7,u_00031,1,,,2026-02-14T04:05:20.479808+00:00
fb_7ef19c43697d4f1f,ev_52aeae2eef414527,u_00620,1,,,2026-02-11T04:10:27.334971+00:00
fb_2d8f401bd72d4c90,ev_3d0a5f8a31b346a4,u_00424,1,,,2026-02-25T09:56:48.468755+00:00
fb_0f3cda2a659a43df,ev_19aee160479e42a1,u_00165,1,,,2026-03-31T14:36:00.770580+00:00
fb_cb072eeb12e747cb,ev_ca89394cbad84051,u_00401,1,,,2026-03-10T11:29:28.795509+00:00
fb_9e70f8bb8cce4c98,ev_c48f3f8c60cc49d8,u_00382,1,,,2026-03-19T13:13:57.377745+00:00
fb_27627cd2befa4d95,ev_7b023e4e80964f5e,u_00402,-1,,,2026-03-27T14:53:19.429226+00:00
fb_624d69bbe9014208,ev_fd7bdd81a9bd4f11,u_00067,1,,,2026-03-01T00:46:52.247068+00:00
fb_fb110ab4233d4deb,ev_3188776aa7bc4d75,u_00419,-1,hallucination,,2026-02-05T19:54:02.674316+00:00
fb_9dc4cc06876e4907,ev_bfb9b051f81b4e35,u_00251,1,,,2026-03-15T22:34:23.589582+00:00
fb_ea97e228eb834607,ev_7ca721303ba14926,u_00209,-1,incomplete,,2026-03-02T15:26:36.735889+00:00
fb_82ea83bff21045b0,ev_04716b01f5394c04,u_00044,1,,,2026-03-28T10:22:56.978245+00:00
fb_35af8a8fd4754b94,ev_7ea79a48c088415e,u_00198,-1,slow,,2026-03-09T08:03:12.448497+00:00
fb_18ca36d7f3924976,ev_8d94e42440744c31,u_00627,1,,,2026-03-24T16:02:42.031157+00:00
fb_bc36b5b4ce0647cb,ev_cb752994d3c3413e,u_00543,1,,,2026-02-12T10:57:33.538390+00:00
fb_e5be570594e04679,ev_6ce9ca73b8c84183,u_00552,1,,,2026-03-26T22:10:33.269112+00:00
fb_7b048d831b824615,ev_6a74067352c54103,u_00426,1,,,2026-02-10T16:34:14.194406+00:00
fb_56c33a08874a4603,ev_0d055297830b4b83,u_00654,-1,wrong_answer,,2026-04-05T07:14:29.201502+00:00
fb_8f642f91a8cd4820,ev_7b76b57df00943e5,u_00553,1,,,2026-03-13T14:43:46.796131+00:00
fb_3fd5b19262274d9c,ev_9c0706651e654c27,u_00130,1,,,2026-02-21T05:57:27.094045+00:00
fb_3de61f1e557e4b9b,ev_17b91e1bd4a549de,u_00574,-1,wrong_answer,,2026-03-18T08:12:23.234264+00:00
fb_5ebb85df31c743fb,ev_2cec552a39f847a0,u_00642,1,,,2026-02-07T07:39:30.789876+00:00
fb_be0a9dde3b9e40d0,ev_dace2f56d2d14fe5,u_00646,1,,,2026-02-15T09:31:56.523900+00:00
fb_b38b482000314d5b,ev_2e2bc09f1d2e485a,u_00013,1,,,2026-03-06T16:34:01.674618+00:00
fb_0c61cf333fda4914,ev_04eaeb17beed4e66,u_00552,1,,,2026-02-18T13:56:48.013219+00:00
fb_fa21ec297eac4422,ev_a007a8938629495d,u_00417,1,,,2026-02-05T03:21:43.953921+00:00
fb_b2c632ba60d44097,ev_d257fd1d6b0349a1,u_00580,1,,perfect!,2026-02-12T20:04:28.536217+00:00
fb_c0192fe32dc54ff7,ev_cd6fb5471a964500,u_00007,1,,,2026-03-08T15:32:02.708464+00:00
fb_fe1ba4ee8fe84414,ev_db7d786d51e94ee2,u_00363,1,,,2026-02-09T17:58:41.363427+00:00
fb_9f95f2b6e2ca4094,ev_dc38f5b725814d8a,u_00172,-1,wrong_answer,,2026-02-12T18:04:44.397373+00:00
fb_179df346288349ef,ev_ab8867d704e5436a_orphan,u_00468,-1,other,,2026-03-18T00:00:00+00:00
fb_b5f371f0d1e94af0,ev_373af79df43d4818,u_00265,1,,perfect!,2026-03-31T10:31:22.432498+00:00
fb_266222ffd3a749ea,ev_a7c8bda274c84830,u_00323,1,,,2026-02-07T20:52:57.824551+00:00
fb_efdb572ae12e4185,ev_b5adfbaf73ab4396,u_00357,1,,,2026-02-14T15:39:15.113272+00:00
fb_9eb85d5e02a94246,ev_a83bcb113a5c427e,u_00034,-1,,,2026-02-19T20:02:58.218367+00:00
fb_a8116b4f54984589,ev_eedb1901a2a74ef2,u_00613,1,,,2026-03-20T17:20:38.638245+00:00
fb_7651d841da5f4843,ev_e93a709cc8d34194,u_00596,1,,,2026-02-19T12:02:24.184579+00:00
fb_8d0be44d7a2e4afa,ev_7a2909fc9c8b42e6,u_00596,-1,other,,2026-03-24T13:42:29.283580+00:00
fb_cd6def4e306d4bee,ev_f4f8e2f4ece3496f,u_00130,-1,wrong_answer,hallucinated a case,2026-03-25T03:04:06.522849+00:00
fb_0350b2dea8934781,ev_563cc7b5d1084cd3,u_00322,1,,,2026-03-12T16:35:58.434304+00:00
fb_09aadface7714c7d,ev_b635e05d250a424d_orphan,u_00487,1,,,2026-04-08T00:00:00+00:00
fb_3c9d8a56c4a94bf1,ev_e318c6bcf1fe4749,u_00524,-1,hallucination,,2026-02-24T04:50:31.608781+00:00
fb_6e95f138858d4d84,ev_a89561e065b6447c,u_00035,1,,,2026-03-27T23:07:40.406813+00:00
fb_9dac70846442473d,ev_ecc42263f80c405d,u_00547,1,,,2026-03-29T00:20:49.677353+00:00
fb_e8f59d6ecede4314,ev_092e8dcbb5f841f9,u_00391,1,,,2026-03-16T07:02:39.338621+00:00
fb_1047f67947fb48e7,ev_a9d2579c70794e73,u_00623,1,,,2026-02-17T00:59:00.140718+00:00
fb_f0054d9595eb4829,ev_b2401307da9b4913,u_00035,-1,incomplete,,2026-02-27T11:32:44.426160+00:00
fb_2066cc8981c74102,ev_26f7e17e31644e36,u_00342,1,,,2026-02-27T19:09:58.599380+00:00
fb_8f30c8f84be34ca5,ev_9e41a0c6bf2a470e,u_00268,1,,,2026-02-09T16:24:17.232189+00:00
fb_c54e0ce010b04039,ev_e92674c24c154e42,u_00122,-1,,,2026-04-11T09:26:54.721340+00:00
fb_7dccada579834c7f,ev_ad93189bfee1499e,u_00367,-1,hallucination,,2026-02-25T01:23:56.310555+00:00
fb_1c26890db1544f88,ev_1c12ce1bb93b4648,u_00118,1,,,2026-03-13T17:21:40.355481+00:00
fb_0646cb861b134123,ev_0fa4ff3568f24a32_orphan,u_00129,-1,other,,2026-03-04T00:00:00+00:00
fb_cc062083abd24839,ev_01e4408d6f6a45e4,u_00420,1,,,2026-03-10T19:15:09.721223+00:00
fb_1c665a31a3a24186,ev_15a5f0bb58a54831,u_00295,1,,,2026-02-13T17:12:33.057272+00:00
fb_040ee184d3d549d4,ev_a25adbd803174c46,u_00418,1,,,2026-02-26T19:58:56.558498+00:00
fb_0438a20b08244aa9,ev_c24e8eef675a48fc,u_00341,1,,,2026-02-24T03:07:11.141312+00:00
fb_2075706252d74bad,ev_cc904431618c4cba,u_00572,-1,incomplete,,2026-02-02T14:12:27.069414+00:00
fb_23a2e3a1e5904be1,ev_35ad71d9f28c45dd,u_00043,-1,hallucination,,2026-02-11T18:39:04.882515+00:00
fb_394367a0b5664b8e,ev_64c3ef6b468b4aad,u_00410,1,,,2026-02-14T13:50:57.355473+00:00
fb_68104ee19ea0400e,ev_88223232766b4dcf,u_00264,1,,,2026-03-07T22:19:37.116474+00:00
fb_f541ae72f24341bd,ev_d3386de5a25e422d,u_00180,-1,incomplete,,2026-03-11T07:11:34.636057+00:00
fb_0e6d3f2ff6d34f8b,ev_1c2c8af5207d4d44,u_00424,1,,,2026-03-02T18:36:16.621078+00:00
fb_fc54fd84100c49ec,ev_f12a1befc4a04a57,u_00639,1,,,2026-04-05T10:26:24.521836+00:00
fb_685489e633f34d3f,ev_d33810d42e8f4509,u_00421,-1,,,2026-02-25T03:38:51.275978+00:00
fb_ba157b4f4f2c41cf,ev_62dab3bce59a49a3_orphan,u_00315,-1,other,,2026-03-29T00:00:00+00:00
fb_403003ea3db04d8e,ev_36c26f7a1e734baf,u_00646,1,,,2026-02-12T20:36:32.513647+00:00
fb_fbfb62a9bf604c6a,ev_994c45a4a2e1424d,u_00332,-1,wrong_answer,,2026-03-17T08:09:54.203947+00:00
fb_993665d0fa1f4117,ev_b652c59e405b4176,u_00283,1,,,2026-02-14T08:54:52.086320+00:00
fb_68d9af5133c64728,ev_f5ad00f8672c4635,u_00353,1,,,2026-02-20T13:45:31.680500+00:00
fb_198f145a29cd4e09,ev_6ffdbb470918456c,u_00166,-1,wrong_answer,,2026-02-10T05:18:22.659780+00:00
